Date,Account Type,Account Name,Category,Revenue Amount,Expense Amount,COGS,Gross Profit,Operating Expenses,Operating Profit (EBIT),Net Profit,Current Assets,Non-Current Assets,Current Liabilities,Non-Current Liabilities,Equity,Cash Inflows,Cash Outflows,Net Cash Flow,Cash Flow Category,Department,Region,Project,Currency,Budget Amount,Actual Amount
2018-10-31,Expense,Insurance Expense,Operating,0.0,47107.98,0.0,0.0,47107.98,-47107.98,-47107.98,0.0,0.0,0.0,0.0,0.0,0.0,47107.98,-47107.98,Operating,Finance,North America,New Pricing Model 2.0,USD,43096.2,47107.98
2018-10-31,Expense,Insurance Expense,Operating,0.0,156829.67,0.0,0.0,156829.67,-156829.67,-156829.67,0.0,0.0,0.0,0.0,0.0,0.0,156829.67,-156829.67,Operating,Finance,Europe,ERP Implementation,EUR,189135.82,156829.67
2018-10-31,Expense,Marketing & Advertising,Operating,0.0,10982.15,0.0,0.0,10982.15,-10982.15,-10982.15,0.0,0.0,0.0,0.0,0.0,0.0,10982.15,-10982.15,Operating,Marketing,Middle East,ERP Implementation,USD,13559.33,10982.15
2018-10-31,Expense,Salaries & Wages,Operating,0.0,45270.6,0.0,0.0,45270.6,-45270.6,-45270.6,0.0,0.0,0.0,0.0,0.0,0.0,45270.6,-45270.6,Operating,HR,North America,Product Launch Q3,USD,44296.83,45270.6
2018-10-31,Expense,Professional Services,Operating,0.0,126615.75,0.0,0.0,126615.75,-126615.75,-126615.75,0.0,0.0,0.0,0.0,0.0,0.0,126615.75,-126615.75,Operating,Finance,Asia-Pacific,AI Sales Copilot,JPY,144247.54,126615.75
2018-10-31,Expense,IT Software Subscriptions,Operating,0.0,28830.34,0.0,0.0,28830.34,-28830.34,-28830.34,0.0,0.0,0.0,0.0,0.0,0.0,28830.34,-28830.34,Operating,IT,Asia-Pacific,Cloud Migration,JPY,35232.53,28830.34
2018-10-31,Expense,Salaries & Wages,Operating,0.0,167.98,0.0,0.0,167.98,-167.98,-167.98,0.0,0.0,0.0,0.0,0.0,0.0,167.98,-167.98,Operating,HR,Asia-Pacific,AI Sales Copilot,JPY,177.44,167.98
2018-10-31,Expense,Insurance Expense,Operating,0.0,24705.39,0.0,0.0,24705.39,-24705.39,-24705.39,0.0,0.0,0.0,0.0,0.0,0.0,24705.39,-24705.39,Operating,Finance,North America,Customer 360 Initiative,USD,22007.72,24705.39
2018-10-31,Expense,Insurance Expense,Operating,0.0,182370.87,0.0,0.0,182370.87,-182370.87,-182370.87,0.0,0.0,0.0,0.0,0.0,0.0,182370.87,-182370.87,Operating,Finance,Asia-Pacific,Cloud Migration,JPY,189109.21,182370.87
2018-10-31,Expense,Salaries & Wages,Operating,0.0,54551.3,0.0,0.0,54551.3,-54551.3,-54551.3,0.0,0.0,0.0,0.0,0.0,0.0,54551.3,-54551.3,Operating,HR,Africa,Digital Self-Service Portal,GBP,67366.08,54551.3
2018-10-31,Expense,Utilities Expense,Operating,0.0,49764.17,0.0,0.0,49764.17,-49764.17,-49764.17,0.0,0.0,0.0,0.0,0.0,0.0,49764.17,-49764.17,Operating,Operations,Europe,Debt Refinancing 2024,EUR,61268.36,49764.17
2018-10-31,Expense,R&D Expense,Operating,0.0,8959.77,0.0,0.0,8959.77,-8959.77,-8959.77,0.0,0.0,0.0,0.0,0.0,0.0,8959.77,-8959.77,Operating,IT,North America,Cybersecurity Hardening,USD,8465.84,8959.77
2018-10-31,Expense,R&D Expense,Operating,0.0,5123.6,0.0,0.0,5123.6,-5123.6,-5123.6,0.0,0.0,0.0,0.0,0.0,0.0,5123.6,-5123.6,Operating,IT,Middle East,Middle East Distributor Program,USD,6200.5,5123.6
2018-10-31,Expense,Professional Services,Operating,0.0,61912.82,0.0,0.0,61912.82,-61912.82,-61912.82,0.0,0.0,0.0,0.0,0.0,0.0,61912.82,-61912.82,Operating,Finance,Asia-Pacific,Data Platform Modernization,JPY,73300.36,61912.82
2018-10-31,Expense,Marketing & Advertising,Operating,0.0,53868.82,0.0,0.0,53868.82,-53868.82,-53868.82,0.0,0.0,0.0,0.0,0.0,0.0,53868.82,-53868.82,Operating,Marketing,North America,New Pricing Model 2.0,USD,54443.09,53868.82
2018-10-31,Expense,R&D Expense,Operating,0.0,114639.57,0.0,0.0,114639.57,-114639.57,-114639.57,0.0,0.0,0.0,0.0,0.0,0.0,114639.57,-114639.57,Operating,IT,Asia-Pacific,AI Sales Copilot,JPY,95935.95,114639.57
2018-10-31,Expense,IT Software Subscriptions,Operating,0.0,1472.78,0.0,0.0,1472.78,-1472.78,-1472.78,0.0,0.0,0.0,0.0,0.0,0.0,1472.78,-1472.78,Operating,IT,Asia-Pacific,Data Platform Modernization,JPY,1548.05,1472.78
2018-10-31,Expense,R&D Expense,Operating,0.0,59149.71,0.0,0.0,59149.71,-59149.71,-59149.71,0.0,0.0,0.0,0.0,0.0,0.0,59149.71,-59149.71,Operating,IT,North America,Customer 360 Initiative,USD,57006.0,59149.71
2018-10-31,Expense,Rent Expense,Operating,0.0,14115.13,0.0,0.0,14115.13,-14115.13,-14115.13,0.0,0.0,0.0,0.0,0.0,0.0,14115.13,-14115.13,Operating,Operations,North America,Cybersecurity Hardening,USD,14231.38,14115.13
2018-10-31,Expense,Travel Expense,Operating,0.0,133192.35,0.0,0.0,133192.35,-133192.35,-133192.35,0.0,0.0,0.0,0.0,0.0,0.0,133192.35,-133192.35,Operating,Sales,North America,Product Launch Q3,USD,140333.57,133192.35
2018-10-31,Expense,Marketing & Advertising,Operating,0.0,37551.12,0.0,0.0,37551.12,-37551.12,-37551.12,0.0,0.0,0.0,0.0,0.0,0.0,37551.12,-37551.12,Operating,Marketing,North America,New Pricing Model 2.0,USD,40525.93,37551.12
2018-10-31,Expense,R&D Expense,Operating,0.0,32046.33,0.0,0.0,32046.33,-32046.33,-32046.33,0.0,0.0,0.0,0.0,0.0,0.0,32046.33,-32046.33,Operating,IT,Africa,Working Capital Optimization,GBP,28396.24,32046.33
2018-10-31,Expense,Marketing & Advertising,Operating,0.0,11155.34,0.0,0.0,11155.34,-11155.34,-11155.34,0.0,0.0,0.0,0.0,0.0,0.0,11155.34,-11155.34,Operating,Marketing,Europe,Working Capital Optimization,EUR,9969.06,11155.34
2018-10-31,Expense,IT Software Subscriptions,Operating,0.0,40981.5,0.0,0.0,40981.5,-40981.5,-40981.5,0.0,0.0,0.0,0.0,0.0,0.0,40981.5,-40981.5,Operating,IT,Middle East,Digital Self-Service Portal,USD,34656.47,40981.5
2018-10-31,Expense,Depreciation Expense,Operating,0.0,20693.27,0.0,0.0,20693.27,-20693.27,-20693.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Operating,Finance,Africa,Capital Base Depreciation,GBP,25688.44,20693.27
2018-10-31,Expense,Depreciation Expense,Operating,0.0,35259.12,0.0,0.0,35259.12,-35259.12,-35259.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Operating,Finance,Asia-Pacific,Capital Base Depreciation,JPY,42412.7,35259.12
2018-10-31,Expense,Depreciation Expense,Operating,0.0,21913.55,0.0,0.0,21913.55,-21913.55,-21913.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Operating,Finance,Asia-Pacific,Capital Base Depreciation,JPY,24074.76,21913.55
2018-10-31,Expense,Interest Expense,Financing,0.0,213486.17,0.0,0.0,0.0,0.0,-213486.17,0.0,0.0,0.0,0.0,0.0,0.0,213486.17,-213486.17,Financing,Finance,North America,Debt Servicing,USD,215882.61,213486.17
2018-10-31,Expense,Income Tax Expense,Taxes,0.0,730501.62,0.0,0.0,0.0,0.0,-730501.62,0.0,0.0,0.0,0.0,0.0,0.0,730501.62,-730501.62,Operating,Finance,Africa,Tax Provision,GBP,758802.6,730501.62
2018-10-31,Asset,Cash and Cash Equivalents,Operating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16104592.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Operating,Finance,North America,Company-Wide,USD,16520828.92,16104592.02
2018-10-31,Asset,Accounts Receivable,Operating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23667701.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Operating,Finance,Asia-Pacific,Company-Wide,JPY,27583575.89,23667701.78
2018-10-31,Asset,Inventory,Operating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15751780.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Operating,Finance,Asia-Pacific,Company-Wide,JPY,15158311.23,15751780.59
2018-10-31,Asset,Prepaid Expenses,Operating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3005134.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Operating,Finance,Europe,Company-Wide,EUR,2935229.85,3005134.02
2018-10-31,Asset,"Property, Plant & Equipment",Investing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98534417.5,0.0,0.0,0.0,0.0,0.0,0.0,Investing,Finance,Asia-Pacific,Company-Wide,JPY,103205892.96,98534417.5
2018-10-31,Asset,Intangible Assets,Investing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12006634.6,0.0,0.0,0.0,0.0,0.0,0.0,Investing,Finance,North America,Company-Wide,USD,14176513.09,12006634.6
2018-10-31,Liability,Accounts Payable,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9456888.29,0.0,0.0,0.0,0.0,0.0,Operating,Finance,North America,Company-Wide,USD,9327291.92,9456888.29
2018-10-31,Liability,Accrued Expenses,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11743331.46,0.0,0.0,0.0,0.0,0.0,Operating,Finance,Middle East,Company-Wide,USD,11536088.81,11743331.46
2018-10-31,Liability,Short-Term Debt,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6880300.84,0.0,0.0,0.0,0.0,0.0,Financing,Finance,Middle East,Company-Wide,USD,7732285.37,6880300.84
2018-10-31,Liability,Deferred Revenue,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9661456.71,0.0,0.0,0.0,0.0,0.0,Operating,Finance,Europe,Company-Wide,EUR,8894680.56,9661456.71
2018-10-31,Liability,Long-Term Debt,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32958083.59,0.0,0.0,0.0,0.0,Financing,Finance,North America,Company-Wide,USD,29662092.37,32958083.59
2018-10-31,Liability,Lease Liabilities,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9684090.17,0.0,0.0,0.0,0.0,Financing,Finance,Middle East,Company-Wide,USD,9240085.23,9684090.17
2018-10-31,Equity,Common Stock,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38513173.97,0.0,0.0,0.0,Financing,Finance,Africa,Company-Wide,GBP,41214388.69,38513173.97
2018-10-31,Equity,Retained Earnings,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49825093.34,0.0,0.0,0.0,Financing,Finance,North America,Company-Wide,USD,54200197.99,49998826.47
2018-10-31,Equity,Additional Paid-In Capital,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174109.02,0.0,0.0,0.0,Financing,Finance,Asia-Pacific,Company-Wide,JPY,176351.89,174109.02
2018-10-31,Liability,Deferred Revenue - Long-term Portion,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73639.29,0.0,0.0,0.0,0.0,0.0,Operating,Finance,Middle East,Company-Wide,USD,71272.15,73639.29
2018-10-31,Liability,Accounts Payable - Vendor Split,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100093.83,0.0,0.0,0.0,0.0,0.0,Operating,Finance,Middle East,Company-Wide,USD,85424.45,100093.83
2018-11-30,Revenue,Service Revenue,Operating,609459.57,0.0,324928.48,284531.09,0.0,284531.09,284531.09,0.0,0.0,0.0,0.0,0.0,576948.57,0.0,576948.57,Operating,Sales,Europe,ERP Implementation,EUR,550636.97,609459.57
2018-11-30,Revenue,Maintenance Revenue,Operating,482042.31,0.0,221376.27,260666.04,0.0,260666.04,260666.04,0.0,0.0,0.0,0.0,0.0,398827.4,0.0,398827.4,Operating,Operations,Europe,Market Expansion Europe,EUR,480295.28,482042.31
2018-11-30,Revenue,Maintenance Revenue,Operating,698310.45,0.0,388896.1,309414.34,0.0,309414.34,309414.34,0.0,0.0,0.0,0.0,0.0,624412.51,0.0,624412.51,Operating,Sales,Asia-Pacific,Data Platform Modernization,JPY,840359.69,698310.45
2018-11-30,Revenue,Product Sales,Operating,510436.24,0.0,271985.19,238451.05,0.0,238451.05,238451.05,0.0,0.0,0.0,0.0,0.0,420728.19,0.0,420728.19,Operating,Operations,Europe,Debt Refinancing 2024,EUR,593661.3,510436.24
2018-11-30,Revenue,Product Sales,Operating,591549.95,0.0,291820.9,299729.04,0.0,299729.04,299729.04,0.0,0.0,0.0,0.0,0.0,495923.07,0.0,495923.07,Operating,Sales,Europe,Working Capital Optimization,EUR,615807.57,591549.95
2018-11-30,Revenue,Service Revenue,Operating,477790.53,0.0,224658.58,253131.95,0.0,253131.95,253131.95,0.0,0.0,0.0,0.0,0.0,398644.56,0.0,398644.56,Operating,Sales,Asia-Pacific,AI Sales Copilot,JPY,555292.26,477790.53
2018-11-30,Revenue,Product Sales,Operating,494055.54,0.0,281296.62,212758.93,0.0,212758.93,212758.93,0.0,0.0,0.0,0.0,0.0,445600.83,0.0,445600.83,Operating,Operations,Europe,Market Expansion Europe,EUR,453869.83,494055.54
2018-11-30,Revenue,Maintenance Revenue,Operating,749692.58,0.0,398166.58,351526.0,0.0,351526.0,351526.0,0.0,0.0,0.0,0.0,0.0,634754.1,0.0,634754.1,Operating,Sales,Asia-Pacific,Cloud Migration,JPY,736175.92,749692.58
2018-11-30,Revenue,Licensing Revenue,Non-Operating,470849.92,0.0,203564.48,267285.44,0.0,267285.44,267285.44,0.0,0.0,0.0,0.0,0.0,400336.3,0.0,400336.3,Operating,Operations,Asia-Pacific,Data Platform Modernization,JPY,438334.14,470849.92
2018-11-30,Revenue,Subscription Revenue,Operating,691883.38,0.0,351909.64,339973.74,0.0,339973.74,339973.74,0.0,0.0,0.0,0.0,0.0,647767.52,0.0,647767.52,Operating,Marketing,Europe,ERP Implementation,EUR,742669.27,691883.38
2018-11-30,Revenue,Product Sales,Operating,595433.35,0.0,261014.58,334418.77,0.0,334418.77,334418.77,0.0,0.0,0.0,0.0,0.0,521201.83,0.0,521201.83,Operating,Operations,North America,Product Launch Q3,USD,504526.31,595433.35
2018-11-30,Revenue,Licensing Revenue,Non-Operating,572788.29,0.0,328006.5,244781.79,0.0,244781.79,244781.79,0.0,0.0,0.0,0.0,0.0,522256.07,0.0,522256.07,Operating,Sales,Asia-Pacific,AI Sales Copilot,JPY,486102.47,572788.29
2018-11-30,Revenue,Subscription Revenue,Operating,654520.85,0.0,344097.6,310423.25,0.0,310423.25,310423.25,0.0,0.0,0.0,0.0,0.0,617172.9,0.0,617172.9,Operating,Sales,North America,Cybersecurity Hardening,USD,619814.8,654520.85
2018-11-30,Revenue,Product Sales,Operating,320910.25,0.0,172077.83,148832.42,0.0,148832.42,148832.42,0.0,0.0,0.0,0.0,0.0,288667.62,0.0,288667.62,Operating,Marketing,Africa,Automation Wave 2022,GBP,293507.86,320910.25
2018-11-30,Revenue,Maintenance Revenue,Operating,324241.03,0.0,169558.85,154682.18,0.0,154682.18,154682.18,0.0,0.0,0.0,0.0,0.0,304068.62,0.0,304068.62,Operating,Sales,Africa,Automation Wave 2022,GBP,276560.35,324241.03
2018-11-30,Revenue,Service Revenue,Operating,639197.56,0.0,340076.08,299121.48,0.0,299121.48,299121.48,0.0,0.0,0.0,0.0,0.0,560414.88,0.0,560414.88,Operating,Operations,Asia-Pacific,AI Sales Copilot,JPY,567536.76,639197.56
2018-11-30,Revenue,Subscription Revenue,Operating,279906.47,0.0,128244.81,151661.65,0.0,151661.65,151661.65,0.0,0.0,0.0,0.0,0.0,253506.55,0.0,253506.55,Operating,Sales,Africa,Working Capital Optimization,GBP,238087.89,279906.47
2018-11-30,Revenue,Product Sales,Operating,350273.19,0.0,176418.14,173855.05,0.0,173855.05,173855.05,0.0,0.0,0.0,0.0,0.0,322427.0,0.0,322427.0,Operating,Sales,Middle East,ERP Implementation,USD,362627.06,350273.19
2018-11-30,Revenue,Maintenance Revenue,Operating,507185.79,0.0,215300.04,291885.75,0.0,291885.75,291885.75,0.0,0.0,0.0,0.0,0.0,469079.56,0.0,469079.56,Operating,Sales,Asia-Pacific,Cloud Migration,JPY,551912.7,507185.79
2018-11-30,Revenue,Maintenance Revenue,Operating,475352.19,0.0,262619.63,212732.56,0.0,212732.56,212732.56,0.0,0.0,0.0,0.0,0.0,441865.77,0.0,441865.77,Operating,Operations,North America,New Pricing Model 2.0,USD,398646.88,475352.19
2018-11-30,Revenue,Licensing Revenue,Non-Operating,768408.97,0.0,380427.2,387981.76,0.0,387981.76,387981.76,0.0,0.0,0.0,0.0,0.0,709085.09,0.0,709085.09,Operating,Sales,Asia-Pacific,Cloud Migration,JPY,922887.25,768408.97
2018-11-30,Revenue,Maintenance Revenue,Operating,819038.22,0.0,366727.23,452310.99,0.0,452310.99,452310.99,0.0,0.0,0.0,0.0,0.0,700635.05,0.0,700635.05,Operating,Sales,North America,Cybersecurity Hardening,USD,978799.91,819038.22
2018-11-30,Revenue,Service Revenue,Operating,599155.35,0.0,315666.97,283488.38,0.0,283488.38,283488.38,0.0,0.0,0.0,0.0,0.0,565035.61,0.0,565035.61,Operating,Sales,Asia-Pacific,APAC Growth 2023,JPY,569478.58,599155.35
2018-11-30,Revenue,Subscription Revenue,Operating,672516.55,0.0,326399.03,346117.52,0.0,346117.52,346117.52,0.0,0.0,0.0,0.0,0.0,559250.54,0.0,559250.54,Operating,Sales,Europe,Market Expansion Europe,EUR,574137.04,672516.55
2018-11-30,Revenue,Subscription Revenue,Operating,504526.27,0.0,246462.47,258063.8,0.0,258063.8,258063.8,0.0,0.0,0.0,0.0,0.0,416548.01,0.0,416548.01,Operating,Sales,North America,Product Launch Q3,USD,484943.81,504526.27
2018-11-30,Revenue,Subscription Revenue,Operating,547839.45,0.0,297545.86,250293.59,0.0,250293.59,250293.59,0.0,0.0,0.0,0.0,0.0,470633.86,0.0,470633.86,Operating,Operations,North America,New Pricing Model 2.0,USD,510488.79,547839.45
2018-11-30,Revenue,Subscription Revenue,Operating,416316.26,0.0,195681.87,220634.39,0.0,220634.39,220634.39,0.0,0.0,0.0,0.0,0.0,365840.51,0.0,365840.51,Operating,Sales,Middle East,Middle East Distributor Program,USD,394504.8,416316.26
2018-11-30,Revenue,Subscription Revenue,Operating,722725.57,0.0,387429.19,335296.38,0.0,335296.38,335296.38,0.0,0.0,0.0,0.0,0.0,642644.3,0.0,642644.3,Operating,Sales,North America,Product Launch Q3,USD,709478.47,722725.57
2018-11-30,Revenue,Subscription Revenue,Operating,400123.43,0.0,222413.02,177710.41,0.0,177710.41,177710.41,0.0,0.0,0.0,0.0,0.0,366374.05,0.0,366374.05,Operating,Operations,Africa,Automation Wave 2022,GBP,484887.14,400123.43
2018-11-30,Revenue,Product Sales,Operating,403233.25,0.0,204603.11,198630.15,0.0,198630.15,198630.15,0.0,0.0,0.0,0.0,0.0,367000.59,0.0,367000.59,Operating,Marketing,Europe,Working Capital Optimization,EUR,363772.33,403233.25
2018-11-30,Expense,Travel Expense,Operating,0.0,80377.86,0.0,0.0,80377.86,-80377.86,-80377.86,0.0,0.0,0.0,0.0,0.0,0.0,80377.86,-80377.86,Operating,Sales,Middle East,ERP Implementation,USD,71679.38,80377.86
2018-11-30,Expense,R&D Expense,Operating,0.0,66833.02,0.0,0.0,66833.02,-66833.02,-66833.02,0.0,0.0,0.0,0.0,0.0,0.0,66833.02,-66833.02,Operating,IT,Europe,Market Expansion Europe,EUR,56399.72,66833.02
2018-11-30,Expense,IT Software Subscriptions,Operating,0.0,19134.04,0.0,0.0,19134.04,-19134.04,-19134.04,0.0,0.0,0.0,0.0,0.0,0.0,19134.04,-19134.04,Operating,IT,Europe,Debt Refinancing 2024,EUR,16823.3,19134.04
2018-11-30,Expense,R&D Expense,Operating,0.0,38824.61,0.0,0.0,38824.61,-38824.61,-38824.61,0.0,0.0,0.0,0.0,0.0,0.0,38824.61,-38824.61,Operating,IT,Europe,Working Capital Optimization,EUR,39975.57,38824.61
2018-11-30,Expense,Marketing & Advertising,Operating,0.0,34059.83,0.0,0.0,34059.83,-34059.83,-34059.83,0.0,0.0,0.0,0.0,0.0,0.0,34059.83,-34059.83,Operating,Marketing,Africa,Working Capital Optimization,GBP,30231.85,34059.83
2018-11-30,Expense,Professional Services,Operating,0.0,20735.85,0.0,0.0,20735.85,-20735.85,-20735.85,0.0,0.0,0.0,0.0,0.0,0.0,20735.85,-20735.85,Operating,Finance,Africa,Working Capital Optimization,GBP,17785.19,20735.85
2018-11-30,Expense,Travel Expense,Operating,0.0,142263.47,0.0,0.0,142263.47,-142263.47,-142263.47,0.0,0.0,0.0,0.0,0.0,0.0,142263.47,-142263.47,Operating,Sales,Europe,Market Expansion Europe,EUR,142077.11,142263.47
2018-11-30,Expense,Salaries & Wages,Operating,0.0,60848.12,0.0,0.0,60848.12,-60848.12,-60848.12,0.0,0.0,0.0,0.0,0.0,0.0,60848.12,-60848.12,Operating,HR,North America,Customer 360 Initiative,USD,61774.33,60848.12
2018-11-30,Expense,Marketing & Advertising,Operating,0.0,36635.28,0.0,0.0,36635.28,-36635.28,-36635.28,0.0,0.0,0.0,0.0,0.0,0.0,36635.28,-36635.28,Operating,Marketing,Africa,Working Capital Optimization,GBP,40547.25,36635.28
2018-11-30,Expense,Utilities Expense,Operating,0.0,147357.44,0.0,0.0,147357.44,-147357.44,-147357.44,0.0,0.0,0.0,0.0,0.0,0.0,147357.44,-147357.44,Operating,Operations,Europe,Working Capital Optimization,EUR,123021.32,147357.44
2018-11-30,Expense,IT Software Subscriptions,Operating,0.0,45802.53,0.0,0.0,45802.53,-45802.53,-45802.53,0.0,0.0,0.0,0.0,0.0,0.0,45802.53,-45802.53,Operating,IT,Europe,ERP Implementation,EUR,42035.55,45802.53
2018-11-30,Expense,IT Software Subscriptions,Operating,0.0,117338.76,0.0,0.0,117338.76,-117338.76,-117338.76,0.0,0.0,0.0,0.0,0.0,0.0,117338.76,-117338.76,Operating,IT,Asia-Pacific,Cloud Migration,JPY,140745.89,117338.76
2018-11-30,Expense,Salaries & Wages,Operating,0.0,134014.18,0.0,0.0,134014.18,-134014.18,-134014.18,0.0,0.0,0.0,0.0,0.0,0.0,134014.18,-134014.18,Operating,HR,Asia-Pacific,APAC Growth 2023,JPY,131087.23,134014.18
2018-11-30,Expense,R&D Expense,Operating,0.0,107330.69,0.0,0.0,107330.69,-107330.69,-107330.69,0.0,0.0,0.0,0.0,0.0,0.0,107330.69,-107330.69,Operating,IT,North America,Cybersecurity Hardening,USD,103375.52,107330.69
2018-11-30,Expense,IT Software Subscriptions,Operating,0.0,102140.39,0.0,0.0,102140.39,-102140.39,-102140.39,0.0,0.0,0.0,0.0,0.0,0.0,102140.39,-102140.39,Operating,IT,Middle East,Digital Self-Service Portal,USD,88887.74,102140.39
2018-11-30,Expense,IT Software Subscriptions,Operating,0.0,4736.15,0.0,0.0,4736.15,-4736.15,-4736.15,0.0,0.0,0.0,0.0,0.0,0.0,4736.15,-4736.15,Operating,IT,Asia-Pacific,AI Sales Copilot,JPY,4120.49,4736.15
2018-11-30,Expense,Marketing & Advertising,Operating,0.0,47475.82,0.0,0.0,47475.82,-47475.82,-47475.82,0.0,0.0,0.0,0.0,0.0,0.0,47475.82,-47475.82,Operating,Marketing,North America,New Pricing Model 2.0,USD,41258.94,47475.82
2018-11-30,Expense,IT Software Subscriptions,Operating,0.0,136353.93,0.0,0.0,136353.93,-136353.93,-136353.93,0.0,0.0,0.0,0.0,0.0,0.0,136353.93,-136353.93,Operating,IT,Asia-Pacific,AI Sales Copilot,JPY,116533.28,136353.93
2018-11-30,Expense,Insurance Expense,Operating,0.0,90758.34,0.0,0.0,90758.34,-90758.34,-90758.34,0.0,0.0,0.0,0.0,0.0,0.0,90758.34,-90758.34,Operating,Finance,Asia-Pacific,AI Sales Copilot,JPY,84123.61,90758.34
2018-11-30,Expense,Rent Expense,Operating,0.0,244623.15,0.0,0.0,244623.15,-244623.15,-244623.15,0.0,0.0,0.0,0.0,0.0,0.0,244623.15,-244623.15,Operating,Operations,Asia-Pacific,Cloud Migration,JPY,207311.12,244623.15
2018-11-30,Expense,Marketing & Advertising,Operating,0.0,32466.63,0.0,0.0,32466.63,-32466.63,-32466.63,0.0,0.0,0.0,0.0,0.0,0.0,32466.63,-32466.63,Operating,Marketing,Europe,Working Capital Optimization,EUR,28109.98,32466.63
2018-11-30,Expense,R&D Expense,Operating,0.0,31159.98,0.0,0.0,31159.98,-31159.98,-31159.98,0.0,0.0,0.0,0.0,0.0,0.0,31159.98,-31159.98,Operating,IT,North America,Customer 360 Initiative,USD,32903.83,31159.98
2018-11-30,Expense,Professional Services,Operating,0.0,28158.4,0.0,0.0,28158.4,-28158.4,-28158.4,0.0,0.0,0.0,0.0,0.0,0.0,28158.4,-28158.4,Operating,Finance,Asia-Pacific,AI Sales Copilot,JPY,27050.74,28158.4
2018-11-30,Expense,IT Software Subscriptions,Operating,0.0,1382.98,0.0,0.0,1382.98,-1382.98,-1382.98,0.0,0.0,0.0,0.0,0.0,0.0,1382.98,-1382.98,Operating,IT,North America,New Pricing Model 2.0,USD,1536.58,1382.98
2018-11-30,Expense,Insurance Expense,Operating,0.0,7492.8,0.0,0.0,7492.8,-7492.8,-7492.8,0.0,0.0,0.0,0.0,0.0,0.0,7492.8,-7492.8,Operating,Finance,Asia-Pacific,Data Platform Modernization,JPY,6854.93,7492.8
2018-11-30,Expense,Rent Expense,Operating,0.0,97536.51,0.0,0.0,97536.51,-97536.51,-97536.51,0.0,0.0,0.0,0.0,0.0,0.0,97536.51,-97536.51,Operating,Operations,Middle East,ERP Implementation,USD,88554.36,97536.51
2018-11-30,Expense,Insurance Expense,Operating,0.0,91141.47,0.0,0.0,91141.47,-91141.47,-91141.47,0.0,0.0,0.0,0.0,0.0,0.0,91141.47,-91141.47,Operating,Finance,Africa,Working Capital Optimization,GBP,105040.03,91141.47
2018-11-30,Expense,Utilities Expense,Operating,0.0,14550.94,0.0,0.0,14550.94,-14550.94,-14550.94,0.0,0.0,0.0,0.0,0.0,0.0,14550.94,-14550.94,Operating,Operations,North America,Product Launch Q3,USD,14706.5,14550.94
2018-11-30,Expense,IT Software Subscriptions,Operating,0.0,133307.22,0.0,0.0,133307.22,-133307.22,-133307.22,0.0,0.0,0.0,0.0,0.0,0.0,133307.22,-133307.22,Operating,IT,North America,Cybersecurity Hardening,USD,125890.41,133307.22
